case_number,member_state,directorate_general,LFN_258,RO_258,RF_258,date_LFN_258,date_RO_258,date_RF_258,LFN_close,year,election_id,election_date,LFN_election,incorrect,workload,daysbeforeED,out_eu_cont,out_left_cont,influence,support,distance,effectiveness,expenditures,pilot,length,commission,addressee,scope,bureaucracy_quality
20120022,Cyprus,Health and Consumers,1,0,0,1/30/12,NA,NA,9/27/12,2012,1004,5/22/16,0,0,-0.14135048,1574,NA,-7.6316,-1.071680077,-2.09098504,4.507828394,0.314244548,0.220383178,0,NA,NA,NA,NA,1.027478538
20124112,Netherlands,Education and Culture,1,0,0,11/21/12,NA,NA,11/20/13,2012,1012,3/15/17,0,1,-0.620574609,1575,-5.0304,-1.4518,-0.209971888,-1.131240703,-1.668073064,1.003831237,0.717821814,1,NA,NA,NA,NA,1.027478538
20082345,Luxembourg,Energy,1,1,0,6/25/09,5/5/10,NA,5/5/10,2009,803,10/20/13,0,1,-0.780315985,1578,NA,-0.1315,-1.071680077,1.501200905,-1.301527255,0.915148134,2.033080762,0,9.439068302,0,0,2,1.027478538
20084884,Luxembourg,Taxation and Customs Union,1,1,0,6/25/09,6/24/10,NA,6/24/10,2009,803,10/20/13,0,1,-0.972005637,1578,NA,-0.1315,-1.071680077,1.501200905,-1.301527255,0.915148134,2.033080762,0,NA,NA,NA,NA,1.027478538
20092122,Luxembourg,"Justice, Fundamental Rights and Citizenship",1,1,0,6/25/09,3/18/10,NA,3/18/10,2009,803,10/20/13,0,1,-0.364988407,1578,NA,-0.1315,-1.071680077,1.501200905,-1.301527255,0.915148134,2.033080762,0,8.962519833,0,0,1,1.027478538
20092176,Luxembourg,Energy,1,1,0,6/25/09,6/24/10,NA,6/24/10,2009,803,10/20/13,0,1,-1.035902187,1578,NA,-0.1315,-1.071680077,1.501200905,-1.301527255,0.915148134,2.033080762,0,NA,NA,NA,NA,1.027478538
20092190,Luxembourg,Energy,1,0,0,6/25/09,NA,NA,1/27/11,2009,803,10/20/13,0,1,-0.780315985,1578,NA,-0.1315,-1.071680077,1.501200905,-1.301527255,0.915148134,2.033080762,0,NA,NA,NA,NA,1.027478538
20112229,Cyprus,Health and Consumers,1,1,0,1/26/12,6/21/12,NA,6/21/12,2012,1004,5/22/16,0,1,-0.716419435,1578,NA,-7.6316,-1.071680077,-2.09098504,4.507828394,0.314244548,0.220383178,0,NA,NA,NA,NA,1.027478538
20122155,France,Maritime Affairs and Fisheries,1,0,0,2/21/13,NA,NA,9/25/14,2013,1014,6/18/17,0,1,-0.620574609,1578,0.7552,-2.7507,1.321953782,-1.314049148,1.454680693,0.463776773,0.161212048,1,NA,NA,NA,NA,-0.349056467
20132021,France,Health and Consumers,1,1,0,2/21/13,1/23/14,NA,1/23/14,2013,1014,6/18/17,0,1,-1.035902187,1578,0.7552,-2.7507,1.321953782,-1.314049148,1.454680693,0.463776773,0.161212048,1,NA,NA,NA,NA,-0.349056467
20150004,Belgium,Environment,1,0,0,1/29/15,NA,NA,5/28/15,2015,1048,5/26/19,0,0,-0.237195305,1578,-1.7222,-3.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20150005,Belgium,Environment,1,0,0,1/29/15,NA,NA,5/28/15,2015,1048,5/26/19,0,0,-0.237195305,1578,-1.7222,-3.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20150006,Belgium,Environment,1,0,0,1/29/15,NA,NA,5/28/15,2015,1048,5/26/19,0,0,-0.237195305,1578,-1.7222,-3.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20150007,Belgium,Environment,1,0,0,1/29/15,NA,NA,5/28/15,2015,1048,5/26/19,0,0,-0.237195305,1578,-1.7222,-3.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20150008,Belgium,Environment,1,0,0,1/29/15,NA,NA,5/28/15,2015,1048,5/26/19,0,0,-0.237195305,1578,-1.7222,-3.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20150009,Belgium,Environment,1,0,0,1/29/15,NA,NA,5/28/15,2015,1048,5/26/19,0,0,-0.237195305,1578,-1.7222,-3.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20150010,Belgium,Environment,1,0,0,1/29/15,NA,NA,5/28/15,2015,1048,5/26/19,0,0,-0.237195305,1578,-1.7222,-3.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20150011,Belgium,Environment,1,0,0,1/29/15,NA,NA,5/28/15,2015,1048,5/26/19,0,0,-0.237195305,1578,-1.7222,-3.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20072011,Cyprus,Environment,1,0,0,1/24/07,NA,NA,3/21/07,2007,701,5/22/11,0,1,0.082287447,1579,NA,-3.5526,-1.071680077,0.486614035,2.244375385,0.3931311,0.386400175,0,8.965334574,0,0,1,1.027478538
20090225,Austria,Enterprise and Industry,1,0,0,6/3/09,NA,NA,11/20/09,2009,802,9/29/13,0,0,-0.077453929,1579,0.3956,-2.744,-0.497207952,-0.898159936,-0.946096348,0.797771681,1.077177726,1,10.72099608,0,0,1,1.027478538
20050516,Portugal,Mobility and Transport,1,1,1,5/31/05,12/13/05,6/28/06,12/13/05,2005,405,9/27/09,0,0,-0.524729783,1580,-0.7542,-2.2457,-0.219814867,0.509465091,0.393713276,-0.199202159,-0.105838049,0,8.772300418,0,0,0,-0.349056467
20050517,Portugal,Health and Consumers,1,0,0,5/31/05,NA,NA,12/13/05,2005,405,9/27/09,0,0,1.232425357,1580,-0.7542,-2.2457,-0.219814867,0.509465091,0.393713276,-0.199202159,-0.105838049,0,7.196686571,1,0,1,-0.349056467
20050518,Portugal,Enterprise and Industry,1,0,0,5/31/05,NA,NA,12/13/05,2005,405,9/27/09,0,0,1.232425357,1580,-0.7542,-2.2457,-0.219814867,0.509465091,0.393713276,-0.199202159,-0.105838049,0,6.265301213,1,0,1,-0.349056467
20050519,Portugal,Health and Consumers,1,1,0,5/31/05,12/13/05,NA,12/13/05,2005,405,9/27/09,0,0,-0.013557378,1580,-0.7542,-2.2457,-0.219814867,0.509465091,0.393713276,-0.199202159,-0.105838049,0,7.118826249,1,0,1,-0.349056467
20030130,Ireland,Enterprise and Industry,1,1,0,1/23/03,7/9/03,NA,7/9/03,2003,190,5/24/07,0,0,-0.972005637,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030131,Ireland,Enterprise and Industry,1,1,0,1/23/03,7/9/03,NA,7/9/03,2003,190,5/24/07,0,0,-0.972005637,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030132,Ireland,Enterprise and Industry,1,1,0,1/23/03,7/9/03,NA,7/9/03,2003,190,5/24/07,0,0,-0.972005637,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030134,Ireland,Environment,1,1,0,1/23/03,7/9/03,NA,7/9/03,2003,190,5/24/07,0,0,-0.940057362,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030135,Ireland,Environment,1,1,0,1/23/03,7/9/03,NA,7/9/03,2003,190,5/24/07,0,0,-1.131747013,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030136,Ireland,Environment,1,1,1,1/23/03,7/9/03,12/16/03,7/9/03,2003,190,5/24/07,0,0,-1.131747013,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030137,Ireland,Internal Market and Services,1,0,0,1/23/03,NA,NA,7/9/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030138,Ireland,Internal Market and Services,1,1,0,1/23/03,10/15/03,NA,10/15/03,2003,190,5/24/07,0,0,-1.099798738,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030139,Ireland,Internal Market and Services,1,1,0,1/23/03,7/9/03,NA,7/9/03,2003,190,5/24/07,0,0,-1.067850463,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030140,Ireland,Internal Market and Services,1,0,0,1/23/03,NA,NA,7/9/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030141,Ireland,Health and Consumers,1,0,0,1/23/03,NA,NA,4/2/03,2003,190,5/24/07,0,0,-0.556678058,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030142,Ireland,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030143,Ireland,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030144,Ireland,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030145,Ireland,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030146,Ireland,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030147,Ireland,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030148,Ireland,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030149,Ireland,Mobility and Transport,1,1,0,1/23/03,5/13/03,NA,5/13/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20030150,Ireland,Energy,1,0,0,1/23/03,NA,NA,7/9/03,2003,190,5/24/07,0,0,-0.588626333,1582,1.3319,-0.3659,-0.315621935,1.793694417,-1.008228384,0.638178528,0.938121377,0,NA,NA,NA,NA,1.027478538
20050149,Luxembourg,Home Affairs,1,1,1,2/4/05,7/5/05,12/13/05,7/5/05,2005,172,6/7/09,0,0,-0.652522884,1584,NA,3.1579,-1.043045952,0.971056415,-1.301527255,0.965393547,1.891686854,0,7.499976541,0,0,0,1.027478538
20050150,Luxembourg,Health and Consumers,1,0,0,2/4/05,NA,NA,7/5/05,2005,172,6/7/09,0,0,1.360218459,1584,NA,3.1579,-1.043045952,0.971056415,-1.301527255,0.965393547,1.891686854,0,8.933268479,0,0,0,1.027478538
20050152,Luxembourg,Health and Consumers,1,0,0,2/4/05,NA,NA,7/5/05,2005,172,6/7/09,0,0,1.360218459,1584,NA,3.1579,-1.043045952,0.971056415,-1.301527255,0.965393547,1.891686854,0,8.39705739,0,0,12,1.027478538
20050153,Luxembourg,Health and Consumers,1,0,0,2/4/05,NA,NA,12/13/05,2005,172,6/7/09,0,0,0.018390897,1584,NA,3.1579,-1.043045952,0.971056415,-1.301527255,0.965393547,1.891686854,0,6.923628628,1,0,1,1.027478538
20050154,Luxembourg,Health and Consumers,1,0,0,2/4/05,NA,NA,7/5/05,2005,172,6/7/09,0,0,1.360218459,1584,NA,3.1579,-1.043045952,0.971056415,-1.301527255,0.965393547,1.891686854,0,7.620214771,1,0,1,1.027478538
20050155,Luxembourg,Health and Consumers,1,0,0,2/4/05,NA,NA,7/5/05,2005,172,6/7/09,0,0,1.360218459,1584,NA,3.1579,-1.043045952,0.971056415,-1.301527255,0.965393547,1.891686854,0,7.465082736,1,0,4,1.027478538
20050156,Luxembourg,Health and Consumers,1,0,0,2/4/05,NA,NA,7/5/05,2005,172,6/7/09,0,0,1.360218459,1584,NA,3.1579,-1.043045952,0.971056415,-1.301527255,0.965393547,1.891686854,0,8.418918622,1,0,0,1.027478538
20050157,Luxembourg,Enterprise and Industry,1,1,0,2/4/05,7/5/05,NA,7/5/05,2005,172,6/7/09,0,0,0.018390897,1584,NA,3.1579,-1.043045952,0.971056415,-1.301527255,0.965393547,1.891686854,0,7.19142933,1,0,1,1.027478538
20050159,Luxembourg,Enterprise and Industry,1,0,0,2/4/05,NA,NA,7/5/05,2005,172,6/7/09,0,0,1.360218459,1584,NA,3.1579,-1.043045952,0.971056415,-1.301527255,0.965393547,1.891686854,0,6.746412129,1,0,1,1.027478538
20074801,Latvia,Agriculture and Rural Development,1,0,0,6/3/10,NA,NA,10/22/15,2010,831,10/4/14,1,1,-1.163695288,1584,-0.4,4.4,-1.071680077,-0.761053602,-0.532085421,-0.76056155,-1.543614914,0,NA,NA,NA,NA,-1.03732397
20142138,Luxembourg,Competition,1,0,0,6/11/14,NA,NA,12/10/15,2014,1043,10/14/18,0,1,-1.035902187,1586,NA,0.1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20142139,Luxembourg,Competition,1,0,0,6/11/14,NA,NA,12/10/15,2014,1043,10/14/18,0,1,-1.035902187,1586,NA,0.1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20022175,Ireland,Maritime Affairs and Fisheries,1,1,0,1/14/03,7/7/04,NA,7/7/04,2003,190,5/24/07,0,1,-1.195643564,1591,1.3319,-0.3659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20022290,France,Taxation and Customs Union,1,1,0,2/5/03,12/16/03,NA,12/16/03,2003,171,6/17/07,0,1,-1.131747013,1593,0.9586,4.2504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349056467
20052353,Belgium,"Justice, Fundamental Rights and Citizenship",1,0,0,2/1/06,NA,NA,9/25/14,2006,486,6/13/10,1,1,-1.195643564,1593,-2.3306,0.4732,-0.219814867,0.760826703,-0.894661885,0.866725109,0.557161551,0,8.781248333,0,0,0,1.027478538
20074516,Italy,Health and Consumers,1,1,0,10/16/08,5/14/09,NA,5/14/09,2008,789,2/25/13,0,1,-0.652522884,1593,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1,NA,NA,NA,NA,-1.03732397
20074541,Italy,Internal Market and Services,1,0,0,10/16/08,NA,NA,2/16/11,2008,789,2/25/13,0,1,-0.109402204,1593,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1,NA,NA,NA,NA,-1.03732397
20074734,Italy,"Employment, Social Affairs and Equal Opportunities",1,0,0,10/16/08,NA,NA,5/5/10,2008,789,2/25/13,0,1,0.369821925,1593,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1,8.773694146,0,0,0,-1.03732397
20074764,Italy,Enterprise and Industry,1,1,0,10/16/08,10/28/10,NA,10/28/10,2008,789,2/25/13,0,1,-0.269143581,1593,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1,NA,NA,NA,NA,-1.03732397
20072378,France,Mobility and Transport,1,0,0,1/31/08,NA,NA,11/24/10,2008,782,6/17/12,0,1,-0.333040131,1599,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,NA,NA,NA,NA,-0.349056467
20072441,France,Enterprise and Industry,1,1,0,1/31/08,10/16/08,NA,10/16/08,2008,782,6/17/12,0,1,0.625408127,1599,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,NA,NA,NA,NA,-0.349056467
20074147,Italy,Taxation and Customs Union,1,0,0,10/17/13,NA,NA,4/29/15,2013,1024,3/4/18,0,1,-0.620574609,1599,-7.834,2.6216,1.266737,-1.597402238,0.48171889,-1.199420898,0.250836343,1,NA,NA,NA,NA,-1.03732397
20084845,Austria,Internal Market and Services,1,1,0,5/14/09,3/18/10,NA,3/18/10,2009,802,9/29/13,0,1,-0.684471159,1599,0.3956,-2.744,-0.497207952,-0.898159936,-0.946096348,0.797771681,1.077177726,1,NA,NA,NA,NA,1.027478538
20092100,Austria,Environment,1,0,0,5/14/09,NA,NA,11/20/09,2009,802,9/29/13,0,1,-0.109402204,1599,0.3956,-2.744,-0.497207952,-0.898159936,-0.946096348,0.797771681,1.077177726,1,NA,NA,NA,NA,1.027478538
20130034,France,Taxation and Customs Union,1,0,0,1/31/13,NA,NA,9/26/13,2013,1014,6/18/17,0,0,-0.013557378,1599,0.7552,-2.7507,1.321953782,-1.314049148,1.454680693,0.463776773,0.161212048,1,8.470101584,0,0,47,-0.349056467
20130035,France,Environment,1,0,0,1/31/13,NA,NA,5/30/13,2013,1014,6/18/17,0,0,0.146183998,1599,0.7552,-2.7507,1.321953782,-1.314049148,1.454680693,0.463776773,0.161212048,1,9.918671688,0,0,1,-0.349056467
20130036,France,Taxation and Customs Union,1,1,0,1/31/13,11/20/13,NA,11/20/13,2013,1014,6/18/17,0,0,-0.588626333,1599,0.7552,-2.7507,1.321953782,-1.314049148,1.454680693,0.463776773,0.161212048,1,8.912473274,0,0,1,-0.349056467
20134202,Italy,Internal Market and Services,1,1,0,10/17/13,3/28/14,NA,3/28/14,2013,1024,3/4/18,0,1,-0.269143581,1599,-7.834,2.6216,1.266737,-1.597402238,0.48171889,-1.199420898,0.250836343,1,NA,NA,NA,NA,-1.03732397
20080110,France,Internal Market and Services,1,1,1,1/29/08,6/5/08,10/16/08,6/5/08,2008,782,6/17/12,0,0,0.593459852,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,8.561784075,0,0,0,-0.349056467
20080111,France,Internal Market and Services,1,1,1,1/29/08,6/5/08,1/29/09,6/5/08,2008,782,6/17/12,0,0,-0.237195305,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,9.374752508,0,0,1,-0.349056467
20080112,France,Internal Market and Services,1,1,0,1/29/08,6/5/08,NA,6/5/08,2008,782,6/17/12,0,0,0.817097779,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,10.1569275,0,0,49,-0.349056467
20080113,France,Home Affairs,1,0,0,1/29/08,NA,NA,10/16/08,2008,782,6/17/12,0,0,1.040735706,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,9.468078568,0,0,0,-0.349056467
20080114,France,Taxation and Customs Union,1,0,0,1/29/08,NA,NA,5/6/08,2008,782,6/17/12,0,0,1.871390863,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,7.762596049,0,0,11,-0.349056467
20080116,France,Environment,1,0,0,1/29/08,NA,NA,6/5/08,2008,782,6/17/12,0,0,1.743597762,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,6.91770561,1,0,2,-0.349056467
20080117,France,Health and Consumers,1,0,0,1/29/08,NA,NA,6/5/08,2008,782,6/17/12,0,0,1.743597762,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,9.004668302,1,0,6,-0.349056467
20080118,France,Health and Consumers,1,0,0,1/29/08,NA,NA,6/26/08,2008,782,6/17/12,0,0,1.48801156,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,7.328437353,1,0,4,-0.349056467
20080119,France,Health and Consumers,1,0,0,1/29/08,NA,NA,10/16/08,2008,782,6/17/12,0,0,1.040735706,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,7.340186835,1,0,2,-0.349056467
20080120,France,Mobility and Transport,1,0,0,1/29/08,NA,NA,4/3/08,2008,782,6/17/12,0,0,2.09502879,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,7.341483852,1,0,2,-0.349056467
20080121,France,Health and Consumers,1,0,0,1/29/08,NA,NA,10/16/08,2008,782,6/17/12,0,0,1.040735706,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,6.811244379,1,0,1,-0.349056467
20080122,France,Health and Consumers,1,0,0,1/29/08,NA,NA,6/26/08,2008,782,6/17/12,0,0,1.48801156,1601,0.9586,4.2504,1.321953782,-0.066381511,0.578280411,0.646526171,0.18762113,0,7.359467638,1,0,2,-0.349056467
20124144,Netherlands,"Communication Networks, Content and Technology",1,1,0,10/24/12,4/25/13,NA,4/25/13,2012,1012,3/15/17,0,1,-0.972005637,1603,-5.0304,-1.4518,-0.209971888,-1.131240703,-0.276610941,1.003831237,0.717821814,1,NA,NA,NA,NA,1.027478538
20034272,United Kingdom,Environment,1,0,0,12/13/05,NA,NA,12/11/07,2005,582,5/6/10,0,1,-0.524729783,1605,-4.668,-3.0699,1.529551186,-1.505998016,-0.027775525,0.917783718,1.28897927,0,NA,NA,NA,NA,1.027478538
20042208,United Kingdom,Enterprise and Industry,1,0,0,12/13/05,NA,NA,10/12/06,2005,582,5/6/10,0,1,0.305925374,1605,-4.668,-3.0699,1.529551186,-1.505998016,-0.027775525,0.917783718,1.28897927,0,NA,NA,NA,NA,1.027478538
20052399,United Kingdom,"Communication Networks, Content and Technology",1,0,0,12/13/05,NA,NA,10/17/07,2005,582,5/6/10,0,1,-0.460833232,1605,-4.668,-3.0699,1.529551186,-1.505998016,-0.027775525,0.917783718,1.28897927,0,NA,NA,NA,NA,1.027478538
20082266,Malta,Environment,1,0,0,10/16/08,NA,NA,11/20/09,2008,790,3/9/13,0,1,-0.620574609,1605,NA,1.5038,-1.167425431,0.349507701,-1.737728114,0.165682356,0.086543437,0,9.43890918,0,0,1,-0.349056467
20082282,Malta,Mobility and Transport,1,0,0,10/16/08,NA,NA,3/19/09,2008,790,3/9/13,0,1,-0.333040131,1605,NA,1.5038,-1.167425431,0.349507701,-1.737728114,0.165682356,0.086543437,0,NA,NA,NA,NA,-0.349056467
20030001,France,Enterprise and Industry,1,0,0,1/23/03,NA,NA,10/15/03,2003,171,6/17/07,0,0,-0.940057362,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030002,France,Enterprise and Industry,1,0,0,1/23/03,NA,NA,7/9/03,2003,171,6/17/07,0,0,-0.684471159,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030003,France,Enterprise and Industry,1,1,0,1/23/03,7/9/03,NA,7/9/03,2003,171,6/17/07,0,0,-0.972005637,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030004,France,Environment,1,0,0,1/23/03,NA,NA,7/9/03,2003,171,6/17/07,0,0,-0.684471159,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030005,France,Environment,1,0,0,1/23/03,NA,NA,4/2/03,2003,171,6/17/07,0,0,-0.588626333,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030006,France,Environment,1,1,0,1/23/03,7/9/03,NA,7/9/03,2003,171,6/17/07,0,0,-1.099798738,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030007,France,Internal Market and Services,1,1,1,1/23/03,10/15/03,12/14/04,10/15/03,2003,171,6/17/07,0,0,-1.195643564,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030008,France,Internal Market and Services,1,1,1,1/23/03,7/9/03,12/16/03,7/9/03,2003,171,6/17/07,0,0,-1.163695288,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030010,France,Health and Consumers,1,0,0,1/23/03,NA,NA,4/2/03,2003,171,6/17/07,0,0,-0.588626333,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030011,France,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,171,6/17/07,0,0,-0.684471159,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030012,France,Health and Consumers,1,1,0,1/23/03,7/9/03,NA,7/9/03,2003,171,6/17/07,0,0,-0.972005637,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030013,France,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,171,6/17/07,0,0,-0.684471159,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030014,France,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,171,6/17/07,0,0,-0.684471159,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030015,France,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,171,6/17/07,0,0,-0.684471159,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030016,France,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,171,6/17/07,0,0,-0.684471159,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030017,France,Health and Consumers,1,0,0,1/23/03,NA,NA,7/9/03,2003,171,6/17/07,0,0,-0.684471159,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030018,France,Health and Consumers,1,1,0,1/23/03,7/9/03,NA,7/9/03,2003,171,6/17/07,0,0,-0.972005637,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
20030019,France,Mobility and Transport,1,1,0,1/23/03,5/13/03,NA,5/13/03,2003,171,6/17/07,0,0,-0.972005637,1606,0.9586,4.2504,2.34213704,-0.093802778,0.573544169,0.878782402,0.175395312,0,NA,NA,NA,NA,-0.349056467
